HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ
1.1468,1.708,-0.0306,11.4799,283.5732,352.9982
1.1554,1.7077,-0.0302,11.6433,283.4929,353.4046
1.1728,1.71,-0.0299,12.1604,283.2719,353.9001
1.1807,1.7125,-0.029,12.1818,283.0571,354.1437
1.1968,1.7157,-0.0275,11.9194,282.7096,354.4431
1.2039,1.717,-0.0262,11.525,282.7168,354.3712
1.2186,1.7189,-0.0247,10.9728,282.6837,354.541
1.2309,1.7188,-0.0229,10.4758,282.614,354.3395
1.2369,1.719,-0.0221,10.264,282.555,354.3371
1.2463,1.7199,-0.0193,9.8649,282.544,354.3136
1.251,1.7203,-0.0181,9.474,282.5098,354.1847
1.2587,1.7211,-0.014,8.9114,282.4862,354.4519
1.263,1.7213,-0.012,8.6363,282.5432,354.6863
1.271,1.7217,-0.0066,8.3002,282.5063,354.9686
1.2793,1.7221,-0.0004,7.7796,282.29,355.4084
1.2833,1.7222,0.0039,7.5661,281.9745,355.4164
1.2959,1.7223,0.0163,6.7908,281.1859,355.4567
1.3004,1.7224,0.0202,6.5784,280.9033,355.3392
1.3089,1.7224,0.0301,5.9648,280.4701,355.4416
1.3131,1.7223,0.0359,5.6612,280.2774,355.5201
1.3216,1.7218,0.0475,5.1665,279.8994,355.8061
1.3257,1.7213,0.0539,4.8021,279.7023,356.0426
1.3342,1.722,0.0669,4.5489,279.3528,356.4105
1.3426,1.7229,0.0809,4.2605,278.9056,356.9229
1.3468,1.7232,0.0876,4.1337,278.7534,357.2136
1.355,1.7233,0.1014,3.9054,278.3085,357.8925
1.3592,1.7234,0.108,3.7959,278.1443,358.1109
1.3674,1.7236,0.121,4.1875,277.8173,358.2747
-0.0051,1.8713,-0.879,18.717,1.4026,358.6822
-0.0071,1.8714,-0.8795,18.7607,1.266,358.7955
-0.0077,1.8714,-0.8796,18.8051,1.2553,358.8142
-0.0089,1.8714,-0.88,18.8902,1.1894,358.8393
-0.01,1.8714,-0.8804,18.9299,1.1241,358.8816
-0.0113,1.8714,-0.8809,18.9227,1.0985,358.9361
-0.0121,1.8714,-0.8813,18.891,1.0839,358.9674
-0.0135,1.8714,-0.8818,18.8508,1.0897,358.9484
-0.0151,1.8714,-0.8825,18.8332,1.1491,358.9955
-0.0158,1.8714,-0.8828,18.8509,1.1836,359.031
-0.0179,1.8714,-0.8837,18.8455,1.2502,359.1663
-0.0185,1.8715,-0.8839,18.8503,1.2439,359.2034
-0.0206,1.8715,-0.8846,18.742,1.1648,359.3679
-0.0209,1.8714,-0.8847,18.7513,1.1358,359.3514
-0.0234,1.8712,-0.8853,18.8546,1.1859,359.426
-0.026,1.8709,-0.8859,18.9643,1.055,359.4916
-0.0289,1.8707,-0.8866,19.0071,0.6022,359.5506
-0.03,1.8707,-0.8869,19.0357,0.5045,359.4658
-0.0305,1.8707,-0.8871,19.0459,0.4852,359.4418
-0.0318,1.8708,-0.8876,19.0715,0.4054,359.3946
-0.0326,1.8708,-0.888,19.0777,0.3556,359.3616
-0.0339,1.8708,-0.8886,19.0261,0.238,359.3012
-0.0351,1.8707,-0.8892,18.9991,0.1401,359.2386
-0.0356,1.8707,-0.8894,19.0241,0.1174,359.2305
-0.0369,1.8706,-0.8901,19.0771,0.124,359.1511
-0.0372,1.8706,-0.8902,19.0794,0.1115,359.1439
-0.0394,1.8713,-0.8917,18.5496,0.0044,359.1343
-0.0403,1.8719,-0.8925,17.9802,359.8507,359.0336
-0.0413,1.8752,-0.8951,15.4817,359.963,358.8852
-0.0417,1.8795,-0.8997,12.1918,0.616,358.74
-0.0416,1.8833,-0.906,9.4815,1.2214,357.8933
-0.0416,1.8857,-0.9124,7.727,1.8226,357.1015
-0.0415,1.886,-0.9144,7.7626,1.9266,357.024
-0.0418,1.8863,-0.9178,7.6374,2.2486,356.7334
-0.0418,1.8857,-0.9172,8.2165,2.0872,356.925
-0.0421,1.8855,-0.9183,8.487,2.1108,356.889
-0.0426,1.8853,-0.9195,8.729,2.0314,356.9149
-0.0437,1.8847,-0.9214,9.2706,1.4785,357.0647
-0.0447,1.884,-0.9223,9.7793,0.9801,357.1834
-0.046,1.8836,-0.923,10.227,0.5902,357.3227
-0.047,1.8832,-0.9233,10.3487,0.3677,357.4983
-0.0488,1.883,-0.9236,10.6105,0.1759,357.8878
-0.0509,1.883,-0.9237,10.532,0.2817,358.1455
-0.0517,1.883,-0.9237,10.5528,0.3179,358.1973
-0.0559,1.8826,-0.9237,10.787,0.5067,358.2354
-0.06,1.8814,-0.9227,11.4948,0.8695,358.3565
-0.0629,1.8797,-0.9216,12.689,1.0398,358.4745
-0.0661,1.8772,-0.9198,13.5521,0.9199,358.3927
-0.0705,1.875,-0.9177,14.6579,0.8743,358.3713
-0.0716,1.8746,-0.9171,14.5853,0.8753,358.4058
-0.074,1.8736,-0.9161,15.0121,0.7914,358.4868
-0.0756,1.8733,-0.9155,15.1912,0.6004,358.4661
-0.0781,1.873,-0.9143,15.2992,0.3621,358.7122
-0.0797,1.8727,-0.9134,15.2676,0.304,358.8569
-0.082,1.8721,-0.9117,15.3576,0.3182,359.0483
-0.0839,1.8716,-0.9103,15.5584,0.4158,359.1281
-0.0862,1.8707,-0.9081,15.6502,0.5311,359.3349
-0.0902,1.8693,-0.9042,15.9974,0.7371,359.5795
-0.0913,1.8687,-0.903,16.0974,0.8344,359.5885
-0.0953,1.8665,-0.8979,16.5454,2.3037,359.3124
-0.0964,1.8657,-0.8962,16.8767,3.046,359.4693
-0.0983,1.8639,-0.8927,17.5067,4.2261,0.1303
-0.0993,1.8632,-0.891,17.5075,4.7849,0.4967
-0.1011,1.8625,-0.888,17.8826,5.0421,1.078
-0.1032,1.8612,-0.8845,18.4476,5.2326,1.3736
-0.104,1.8605,-0.8829,18.6754,5.4026,1.1709
-0.1056,1.8589,-0.8795,19.3053,6.2182,1.0963
-0.1067,1.8582,-0.8777,19.4718,6.6781,1.1832
-0.1091,1.8571,-0.8741,19.5429,7.0936,1.6857
-0.1108,1.8564,-0.8722,19.4627,7.1004,1.8489
-0.1134,1.8555,-0.8694,19.1358,6.7387,1.9059
-0.1178,1.8548,-0.8644,19.5042,5.8238,2.1519
-0.1188,1.8547,-0.8635,19.7904,5.5755,2.1967
-0.1197,1.856,-0.8621,20.5493,5.1684,2.3098
-0.1195,1.8562,-0.8621,20.641,5.2111,2.2705
-0.1194,1.8563,-0.8616,20.8152,5.3018,1.9966
-0.1198,1.8558,-0.8601,21.297,5.488,2.0217
-0.1208,1.8547,-0.8576,21.6524,5.4973,1.8717
-0.1216,1.8539,-0.8559,22.056,5.4667,1.8319
-0.1224,1.8527,-0.8538,22.5004,5.3849,1.7689
-0.1224,1.8527,-0.8531,22.4992,5.3311,1.6127
-0.1223,1.8538,-0.8508,21.5796,5.4091,1.2871
-0.1212,1.8557,-0.8497,19.9358,5.7754,0.9434
-0.1178,1.86,-0.8505,17.3653,6.9334,0.0768
-0.1153,1.863,-0.8523,15.8053,7.8334,359.435
-0.1083,1.8703,-0.8592,13.2719,9.5512,357.8942
-0.1013,1.8765,-0.8669,11.0735,10.8346,356.5887
-0.093,1.8814,-0.8762,9.7169,11.868,356.1165
-0.0888,1.8829,-0.8807,9.4545,12.173,355.8799
-0.0807,1.8832,-0.8896,10.4592,11.9624,355.9427
-0.077,1.8837,-0.8932,10.8499,11.4841,355.7263
-0.0714,1.8835,-0.8973,11.2712,8.7164,355.778
-0.0623,1.8841,-0.9043,11.5073,5.2963,355.4864
-0.0554,1.8851,-0.9089,11.2387,3.4938,355.0634
-0.0517,1.886,-0.9112,11.4018,2.7827,354.8827
-0.0414,1.8863,-0.9184,12.0566,1.1085,354.4555
-0.0377,1.8864,-0.9208,12.4984,0.9436,354.1664
-0.0247,1.8864,-0.9282,12.8201,359.4571,353.399
-0.0173,1.8895,-0.9324,12.1847,358.8509,353.2532
-0.0125,1.8917,-0.9367,11.9094,358.0994,354.0374
-0.0117,1.8924,-0.9381,11.5667,357.8907,354.2809
-0.0118,1.8918,-0.9415,11.6825,357.2313,354.2966
-0.0121,1.8919,-0.9429,11.9417,356.9721,353.969
-0.0137,1.8926,-0.9463,12.3609,357.0231,353.4863
-0.0142,1.8927,-0.9464,12.2942,357.1075,353.617
-0.019,1.8961,-0.9511,11.1303,357.7579,354.2355
-0.0265,1.8988,-0.953,10.0224,358.8467,354.9745
-0.0359,1.9006,-0.9538,9.6049,359.5133,355.8757
-0.0401,1.9012,-0.9528,9.5409,359.4785,355.8603
-0.0474,1.9032,-0.951,9.1669,359.3168,355.9374
-0.0521,1.9042,-0.9494,9.1122,359.0877,355.9895
-0.0592,1.9048,-0.9473,9.4214,359.0352,356.2911
-0.0639,1.9047,-0.9455,9.3527,359.0063,356.3042
-0.0729,1.9052,-0.942,9.7828,358.9279,356.3621
-0.0783,1.9057,-0.9397,10.5382,358.6514,356.4672
-0.0861,1.9077,-0.9362,10.5808,358.5773,356.8082
-0.091,1.9075,-0.9336,10.3906,358.9491,356.5497
-0.0973,1.9075,-0.9309,10.9207,359.252,356.3859
-0.1048,1.9065,-0.9287,12.0483,359.8466,356.8469
-0.1087,1.9061,-0.9276,12.136,0.1516,356.9923
-0.1155,1.9054,-0.9258,12.3738,0.366,357.3349
-0.1188,1.9049,-0.9249,12.769,0.4458,357.3359
-0.122,1.9036,-0.9239,12.7504,0.1553,357.0474
-0.126,1.9023,-0.9222,12.9742,359.7662,356.5321
-0.1277,1.9019,-0.9212,13.6993,359.4673,355.6949
-0.1277,1.9025,-0.9198,14.018,359.4905,354.873
-0.1268,1.903,-0.9195,14.0634,359.6061,354.7216
-0.1256,1.9025,-0.9193,14.5741,359.7162,354.5243
-0.1249,1.9015,-0.9192,14.8397,359.9575,354.2792
-0.1238,1.9008,-0.9192,14.893,0.0426,354.229
-0.1221,1.9,-0.9196,15.5468,0.034,354.248
-0.1188,1.8999,-0.9212,17.0212,359.1767,354.2099
-0.1148,1.9003,-0.9222,16.1632,358.5724,354.2495
-0.1071,1.8994,-0.9235,16.3236,358.2331,353.9519
-0.1017,1.8987,-0.9246,16.4834,357.9431,353.5775
-0.0925,1.8987,-0.9256,15.9933,357.2855,353.1122
-0.0821,1.8999,-0.9257,15.7879,355.8634,353.2332
-0.0722,1.9,-0.9256,15.7094,354.4284,353.7493
-0.0629,1.8998,-0.9254,15.4919,353.3644,353.683
-0.06,1.8993,-0.9253,15.4658,353.4272,353.3417
-0.0578,1.8987,-0.9254,15.8712,353.8822,353.2928
-0.0525,1.8978,-0.9256,16.3895,354.2399,353.1292
-0.049,1.8971,-0.9261,16.6566,354.5879,353.0192
-0.0474,1.8969,-0.9266,16.7991,354.8651,353.2209
-0.0453,1.8973,-0.9274,16.7697,354.8647,353.8089
-0.0413,1.8982,-0.9286,16.4364,354.9405,355.2028
-0.04,1.8985,-0.9288,16.3096,354.854,355.7079
-0.0375,1.8991,-0.929,15.7735,354.7573,356.2142
-0.0374,1.8992,-0.9289,15.9536,354.819,356.0587
-0.037,1.8988,-0.9287,16.0736,354.8262,355.6815
-0.0358,1.8987,-0.9289,16.0857,354.8815,355.6861
0.3949,1.7046,-0.3028,4.8066,336.0067,359.3842
0.3949,1.7044,-0.3027,4.9334,335.8495,359.3067
0.3949,1.7043,-0.3026,5.0251,335.772,359.3372
0.3948,1.7042,-0.3026,5.0819,335.7042,359.3324
0.3945,1.7038,-0.3026,5.3475,335.5469,359.2936
0.3943,1.7034,-0.3027,5.6019,335.4385,359.2552
0.3942,1.7031,-0.3027,5.8816,335.3338,359.245
0.3939,1.703,-0.3026,5.9722,335.2436,359.1672
0.3936,1.7029,-0.3026,6.1588,335.1151,359.0749
0.3933,1.703,-0.3027,6.0722,334.8632,359.0166
0.3932,1.703,-0.3028,6.0745,334.7721,359.0102
0.393,1.7032,-0.3029,6.0339,334.6833,359.0028
0.3929,1.7032,-0.3032,5.9289,334.5636,359.0427
0.3929,1.7033,-0.3032,5.9422,334.5583,359.0564
0.3927,1.7035,-0.3034,5.7893,334.27,359.1862
0.3926,1.704,-0.3032,5.6981,333.8348,359.3261
0.3926,1.7045,-0.3026,5.5706,333.3846,359.3319
0.3927,1.7054,-0.3014,5.3623,332.8086,359.5568
0.3927,1.7054,-0.3009,5.2875,332.411,359.5817
0.3925,1.7054,-0.3011,5.1263,331.939,359.8406
0.391,1.7064,-0.3023,4.8864,331.6675,359.7153
0.3898,1.7071,-0.3036,4.6718,331.5885,359.6335
0.3876,1.7078,-0.3065,4.4541,331.7382,359.4426
0.3841,1.7082,-0.3118,4.0856,332.239,359.4445
0.3784,1.7088,-0.3195,3.6957,333.2894,-0.0011
0.3733,1.7097,-0.3259,3.5155,333.9905,0.334
0.3672,1.7111,-0.3334,3.8998,334.489,0.5227
0.3632,1.7121,-0.3378,3.6604,334.7588,0.4365
0.3527,1.7136,-0.3521,4.0079,335.894,0.4131
0.3478,1.714,-0.3585,3.8969,336.4671,0.2619
0.3339,1.7149,-0.3777,4.1675,338.2014,0.0534
0.3218,1.715,-0.3937,4.0767,339.9438,359.8537
0.3141,1.7147,-0.4039,4.4068,340.8196,359.8039
0.2917,1.7135,-0.4337,4.741,343.1932,359.5817
0.2738,1.712,-0.4561,4.8269,344.4882,359.4227
0.2536,1.7086,-0.48,4.9814,345.5954,359.2065
0.2419,1.7048,-0.4929,5.4056,346.1069,358.869
0.2098,1.6956,-0.5284,6.5629,347.9033,358.262
0.199,1.6917,-0.5391,7.3235,348.1192,358.8189
0.1802,1.6848,-0.5614,9.2795,348.8538,359.0913
0.1551,1.679,-0.5936,12.0014,350.0419,358.9199
0.1422,1.6799,-0.614,13.1079,350.829,359.1719
0.138,1.683,-0.624,13.5311,351.5028,359.0427
0.1226,1.6861,-0.654,15.0218,353.0594,359.2231
0.1139,1.6871,-0.6724,15.5673,354.1926,359.5058
0.1104,1.687,-0.6812,15.8812,354.684,359.4699
0.0996,1.6872,-0.7069,16.6691,355.7663,0.0493
0.0942,1.6878,-0.7222,15.9272,355.9933,0.7626
0.093,1.687,-0.7298,15.9042,355.7077,1.0841
0.0908,1.6862,-0.7442,17.1364,355.2087,1.7487
0.0901,1.6854,-0.757,17.9173,354.5129,1.7115
0.0908,1.684,-0.7683,18.2723,353.9272,1.3208
0.0926,1.6839,-0.7787,18.8491,353.7057,1.1232
0.0965,1.6834,-0.7906,19.0361,353.6879,0.8218
0.0999,1.6834,-0.7964,19.5097,353.6652,0.6409
0.1074,1.681,-0.8087,20.4643,353.9164,359.8663
0.1132,1.682,-0.8156,21.465,353.8844,359.8693
0.1186,1.6814,-0.8232,22.194,353.8384,358.9465
0.1221,1.6807,-0.8307,21.9519,354.1913,358.6671
0.1228,1.6804,-0.8394,22.5563,354.6956,358.2775
0.1213,1.6816,-0.8482,22.8805,355.1091,358.7648
0.1185,1.6822,-0.854,22.8904,355.1619,358.9757
0.1089,1.6846,-0.8704,24.1134,354.8742,358.9
0.105,1.686,-0.8744,24.5691,354.7789,358.8102
0.1,1.6874,-0.879,24.7028,355.1158,358.9142
0.0917,1.6895,-0.8862,25.1135,355.4031,358.7496
0.079,1.6922,-0.8923,24.0472,355.6534,359.1855
0.0662,1.6937,-0.8981,23.6225,356.1631,359.3711
0.0522,1.694,-0.9039,23.248,356.5641,359.461
0.0289,1.6929,-0.912,21.1468,357.3796,358.978
0.0119,1.6916,-0.9196,20.5811,358.3629,358.3893
0.0028,1.691,-0.9249,19.4507,358.3868,358.2745
-0.0243,1.6902,-0.9389,18.4743,359.5148,357.5822
-0.0429,1.6912,-0.9493,17.3742,359.9734,357.7917
-0.0512,1.6925,-0.956,17.1385,359.7973,357.9765
-0.0834,1.6958,-0.978,15.1939,359.9628,358.2939
-0.0899,1.6967,-0.9838,14.5897,359.8568,358.3026
-0.0957,1.6973,-0.9894,13.8469,0.1737,358.0334
-0.1081,1.6989,-0.9993,12.5771,0.667,358.1118
-0.1255,1.7016,-1.0131,11.3304,1.49,358.5907
-0.1354,1.7028,-1.0214,10.4851,2.0546,359.0956
-0.1397,1.7029,-1.0251,10.0269,2.3595,359.1282
-0.1531,1.703,-1.0354,9.3564,2.9972,359.5032
-0.1612,1.7026,-1.0411,9.1591,3.2654,359.9737
-0.1722,1.7021,-1.0488,8.9805,3.3649,0.9896
-0.1785,1.7028,-1.0527,8.6581,3.3299,1.3737
-0.1847,1.7029,-1.0554,7.6347,3.6759,1.3238
-0.1878,1.7025,-1.0566,7.4204,3.8986,1.6796
-0.1924,1.7024,-1.0575,7.2814,4.3555,1.9516
-0.2031,1.703,-1.0562,6.5562,5.6589,2.8572
-0.2058,1.7027,-1.055,6.437,6.0644,3.2911
-0.213,1.7023,-1.0501,5.9335,7.0155,3.8433
-0.2186,1.7015,-1.043,6.0213,7.7533,4.8903
-0.2217,1.7018,-1.0359,5.5911,7.9275,5.3047
-0.2245,1.7021,-1.0221,4.6109,7.3975,5.1308
-0.2252,1.703,-1.0108,3.8181,6.6478,4.9978
-0.2239,1.703,-1.0034,3.7398,6.2523,4.8397
-0.2206,1.7037,-0.9822,3.615,5.3413,4.2608
-0.2163,1.7029,-0.9659,3.7448,4.78,3.8188
-0.2127,1.7021,-0.9564,3.641,4.4945,3.3414
-0.2059,1.7004,-0.9374,3.6751,4.0213,2.5754
-0.1975,1.6987,-0.9169,3.6479,3.6891,1.8224
-0.1828,1.6967,-0.8844,3.8748,3.4596,0.7063
-0.1633,1.698,-0.8485,4.0615,3.5419,0.5103
-0.1485,1.7001,-0.8232,3.3258,3.6444,0.1786
-0.1397,1.7013,-0.8104,3.2293,3.5242,0.4468
-0.1131,1.7057,-0.7698,1.2625,2.605,0.4598
-0.1029,1.7083,-0.7566,1.5458,2.1845,0.2768
-0.0937,1.7111,-0.7433,1.4229,1.8954,0.3329
-0.0675,1.7172,-0.7047,0.5195,1.7806,359.8123
-0.0526,1.7209,-0.6802,0.8413,1.667,0.1208
-0.0396,1.7236,-0.6568,0.8104,1.4578,0.3734
-0.0287,1.7241,-0.6349,0.6891,0.9721,0.5942
-0.0195,1.7253,-0.6142,0.8399,0.3564,0.0737
-0.0115,1.7252,-0.5954,1.2043,359.5931,0.1634
-0.0023,1.7247,-0.5695,1.879,358.5082,359.534
0.0015,1.7238,-0.5531,1.8384,357.8855,359.2912
0.0024,1.7222,-0.5447,1.599,357.696,359.3265
0.0055,1.718,-0.5204,1.7432,357.1541,358.986
0.0057,1.7162,-0.5033,1.3548,357.0215,358.9738
0.0053,1.7164,-0.4936,1.337,356.9051,359.2398
0.0044,1.7161,-0.4677,1.8828,356.721,359.6483
0.0033,1.7169,-0.4495,1.8619,356.4845,0.0085
0.0028,1.7169,-0.4391,1.4347,356.2851,359.9149
0.0015,1.7186,-0.4186,1.1863,355.8367,359.9001
-0.0001,1.7179,-0.3983,0.896,355.5322,359.5337
-0.0022,1.7188,-0.368,1.2006,354.7364,359.8203
-0.0028,1.7193,-0.3481,1.0298,354.3288,359.6312
-0.0023,1.718,-0.33,1.6491,353.9924,359.0991
-0.0008,1.7181,-0.3121,1.6476,353.6115,358.6221
0.0015,1.7198,-0.3034,1.7549,353.5398,358.8953
0.0067,1.722,-0.2794,2.0106,353.0478,358.9942
0.0116,1.7218,-0.2652,2.3433,352.6492,358.7019
0.0149,1.7219,-0.2579,2.2063,352.241,358.5204
0.0207,1.7224,-0.2446,2.0843,351.2054,358.5361
0.0271,1.7219,-0.2321,2.1283,350.0308,358.5883
0.0339,1.7238,-0.2207,2.3367,348.7464,358.8371
0.0405,1.7256,-0.211,2.336,347.5576,359.171
0.0465,1.7263,-0.2038,2.9916,346.5323,358.9928
0.0554,1.7247,-0.1957,3.3017,344.9266,358.9396
0.0604,1.7209,-0.1922,3.4177,344.3663,358.5706
0.0645,1.72,-0.1894,3.8654,343.9183,358.2129
0.0664,1.7197,-0.1864,3.4722,343.8439,358.5943
0.0708,1.7175,-0.1831,4.5034,343.2942,358.5896
0.0747,1.7159,-0.1783,4.7573,342.696,358.4101
0.0761,1.7153,-0.1765,4.8854,342.6161,358.0489
0.08,1.7129,-0.1745,6.1665,342.7747,357.559
0.0812,1.7123,-0.174,6.3533,343.0348,357.6346
0.0824,1.7122,-0.1737,6.4529,343.024,357.7858
0.0847,1.7119,-0.1745,6.7716,342.9157,357.5881
0.0848,1.7118,-0.1747,6.7277,342.8694,357.6026
0.086,1.7118,-0.1781,6.8927,342.3059,357.4441
0.0863,1.712,-0.1813,7.0684,341.5595,357.3666
0.0862,1.7121,-0.1821,7.0326,341.3799,357.4587
0.086,1.7118,-0.185,7.3894,340.7415,357.4342
0.086,1.7116,-0.1857,7.4573,340.598,357.4459
0.0856,1.7115,-0.1879,7.5979,340.0092,357.7148
0.0856,1.7114,-0.1886,7.477,339.9036,357.8279
0.0857,1.7112,-0.1895,7.5094,339.579,357.6909
0.0864,1.7112,-0.192,7.733,338.9833,357.5151
0.0866,1.7113,-0.1923,7.5972,338.978,357.501
0.0877,1.7115,-0.1942,7.6201,338.7332,357.3806
0.088,1.7115,-0.1947,7.5625,338.7351,357.3613
0.0891,1.7118,-0.1965,7.5537,338.7703,357.3408
0.09,1.7121,-0.1981,7.5312,338.7529,357.306
0.0934,1.7128,-0.2058,8.0777,338.7137,357.1537
0.0968,1.713,-0.2152,8.8969,338.2328,356.8359
0.0997,1.7148,-0.2235,8.2996,337.6675,356.8844
0.1018,1.7159,-0.2293,7.8035,337.503,356.9081
0.1049,1.7172,-0.2365,7.6396,337.1145,356.96
0.1066,1.7179,-0.2405,7.1112,337.1385,356.9633
0.1089,1.7178,-0.2446,7.5144,337.0332,356.8413
0.1142,1.7185,-0.255,6.7905,336.7438,356.7857
0.1162,1.7183,-0.2589,6.3953,336.6079,356.6814
0.1206,1.7169,-0.2667,6.909,336.0366,355.8493
0.1229,1.7165,-0.2707,7.2463,335.8175,355.5396
0.127,1.7158,-0.2787,7.0432,335.2199,353.7639
0.1294,1.715,-0.2829,7.1512,334.9273,353.0812
0.1348,1.7154,-0.2921,6.7402,334.4559,352.4641
0.1375,1.7156,-0.2962,6.0312,334.3906,352.3569
0.144,1.716,-0.3033,5.3314,335.2596,352.633
0.1475,1.7161,-0.3063,5.2275,336.1095,352.8806
0.1551,1.7163,-0.311,4.5812,338.0986,353.3525
0.1659,1.7169,-0.3175,3.2164,340.0693,354.0199
0.1741,1.7151,-0.3224,1.8871,341.3998,353.9897
0.1801,1.7126,-0.3268,1.4478,342.1526,354.1279
0.1801,1.7126,-0.3277,1.2702,342.0851,354.1839
0.1791,1.7132,-0.3285,1.7871,341.8595,353.8775
0.1793,1.7138,-0.3303,2.0138,341.8357,353.8912
0.1792,1.7149,-0.3328,2.0561,341.8116,353.9714
0.1778,1.7175,-0.3392,1.4071,342.0267,354.1718
0.1774,1.7179,-0.3412,1.1441,342.0399,354.4111
0.1758,1.7184,-0.3463,0.7885,342.2867,354.6523
0.175,1.7191,-0.3483,0.6513,342.3257,354.7303
0.1727,1.7197,-0.3532,0.452,342.4875,354.5152
0.172,1.7199,-0.3548,0.5098,342.5385,354.5039
0.168,1.7214,-0.3627,0.4938,342.9043,354.3852
0.1662,1.7219,-0.366,0.5789,343.1112,354.1849
0.1616,1.723,-0.3751,0.3421,343.7236,354.3171
0.1588,1.723,-0.3796,0.2849,344.2012,353.9703
0.152,1.7231,-0.39,0.5671,345.1043,353.3269
0.1416,1.725,-0.4056,1.0256,346.2944,353.3926
0.1302,1.7264,-0.422,1.5595,347.3297,353.2486
0.1262,1.7259,-0.4287,1.8572,347.4941,353.118
0.1183,1.7244,-0.4415,2.2444,347.9514,352.7773
0.1144,1.7232,-0.448,2.6953,348.051,352.8098
0.1068,1.7221,-0.4602,3.2211,348.3428,353.1669
0.1008,1.7208,-0.4725,3.9031,348.777,353.8361
0.0978,1.7204,-0.4783,4.0797,349.0401,354.1508
0.0934,1.7184,-0.4902,4.1121,349.2846,354.3238
0.0913,1.7173,-0.496,4.2462,349.4402,354.25
0.0879,1.7153,-0.507,4.278,349.7064,354.3406
0.0863,1.7148,-0.5116,4.2174,349.7965,354.3113
0.0837,1.7139,-0.5217,4.8944,349.9859,354.2737
0.0826,1.7138,-0.5263,4.9022,350.133,354.1195
0.0813,1.7135,-0.5346,4.6692,350.7862,353.8568
0.0797,1.7125,-0.5458,4.6927,351.4705,354.0221
0.0791,1.7122,-0.5491,4.6338,351.7346,354.1253
0.0789,1.7118,-0.5536,4.8043,351.9365,354.2675
0.0789,1.7118,-0.5562,4.6,352.0046,354.1443
0.0787,1.712,-0.56,4.3446,352.1813,354.0437
0.0785,1.7119,-0.5626,4.2334,352.3463,353.9343
0.0784,1.7114,-0.5651,4.275,352.4072,353.8458
0.0781,1.7107,-0.5685,4.4921,352.5788,353.7657
0.0779,1.7101,-0.5699,4.7272,352.7228,353.8014
0.0777,1.7089,-0.5722,5.3196,352.8362,354.0857
0.0777,1.7087,-0.5724,5.3627,352.8671,354.1404
0.0777,1.7079,-0.5733,5.7486,352.9566,353.9755
0.0778,1.7076,-0.5733,5.8267,353.0168,353.9495
0.0784,1.7061,-0.572,6.4329,353.3709,353.9698
0.0789,1.7054,-0.5707,6.8318,353.6569,353.9573
0.0812,1.7028,-0.5668,8.2508,354.4995,354.0456
0.0861,1.7001,-0.56,9.4388,355.2193,354.1521
0.0879,1.6994,-0.5574,9.9431,355.3504,354.0602
0.0934,1.6983,-0.5507,10.499,355.4713,354.1229
0.097,1.6978,-0.5464,10.3726,355.5699,354.0566
0.1043,1.6961,-0.5371,10.6782,355.6201,353.6682
0.1086,1.6947,-0.5313,10.9435,355.4601,353.3394
0.1173,1.6914,-0.5187,11.6291,355.5822,352.8238
0.1276,1.6877,-0.5029,12.6036,355.4397,352.8932
0.1329,1.686,-0.4943,12.8651,355.4041,352.944
0.1458,1.6837,-0.4737,12.7955,355.0326,352.9836
0.1526,1.6824,-0.463,13.0158,354.5939,352.9693
0.1685,1.6793,-0.438,13.609,353.7385,352.9577
0.1767,1.6776,-0.4249,13.9571,353.3145,352.7031
0.1957,1.6767,-0.393,14.5399,352.4842,352.2845
0.2223,1.6781,-0.3431,15.5248,351.1878,351.9681
0.2309,1.6781,-0.3264,15.8156,350.7534,351.9153
0.2472,1.6763,-0.2938,16.9903,349.5237,351.9037
0.2544,1.6749,-0.2783,18.2033,348.9323,351.5591
0.2673,1.6724,-0.2464,18.8903,347.6406,351.3139
0.2771,1.6692,-0.2174,20.9497,345.6834,351.1529
0.2815,1.6674,-0.203,21.7248,345.0543,350.9473
0.287,1.6628,-0.1773,22.9235,343.7931,351.1189
0.2895,1.6601,-0.1644,23.2157,343.1042,351.0222
0.2898,1.6563,-0.1536,24.1059,342.2133,351.243
0.2931,1.6464,-0.1201,26.0129,340.2583,351.4663
0.2937,1.643,-0.1098,26.9517,339.3547,351.571
0.2931,1.6394,-0.101,27.1778,338.538,351.2994
0.2921,1.6322,-0.0838,28.0494,336.9973,350.7877
0.2911,1.6294,-0.0768,28.7965,335.8242,350.2538
0.2896,1.6237,-0.0623,29.5084,334.1093,349.6749
0.2889,1.6216,-0.0566,29.6669,333.693,349.5454
0.2874,1.6176,-0.045,29.738,333.0305,349.3021
0.2863,1.6134,-0.0367,29.6282,332.3044,349.4516
0.2858,1.6115,-0.0328,29.6701,332.0308,349.4467
0.2857,1.6088,-0.028,30.1232,331.0112,349.4976
0.2859,1.6075,-0.0233,30.0187,330.612,349.1826
0.2864,1.6076,-0.022,29.9501,330.6281,349.0513
0.2866,1.607,-0.0186,29.8345,330.6368,348.8682
0.2865,1.607,-0.0181,29.8637,330.6345,348.8444
0.2864,1.6066,-0.0159,29.8508,330.4602,348.6517
0.286,1.6064,-0.0143,29.7324,330.3394,348.6508
0.2852,1.6064,-0.0124,29.6866,329.9189,348.5306
